OBJECTID,GNISID,NAME,CLASS,STATE,FIPSST,COUNTYNAME,FIPSCO,LATITUDE,LONGITUDE,ELEV_METER,ELEV_FEET,TOPOMAP,DATE_CREAT,DATE_EDITE
"146967",1640659.00000000000,Columbus (historical),Populated Place,TN,"47",Polk,"139",35.22618460000,-84.62215680000,"225","738",Oswald Dome,04/01/1989,
"184594",2554113.00000000000,Scanlan (historical),Populated Place,AR,"05",Crittenden,"035",35.28333330000,-90.13333330000,"65","213",Jericho,04/22/2009,03/22/2011
"116920",1308110.00000000000,Willard Addition,Populated Place,TN,"47",Blount,"009",35.74369390000,-83.98129290000,"310","1017",Blockhouse,05/01/1989,
"147978",1640319.00000000000,Dogwood Acres,Populated Place,TN,"47",Washington,"179",36.29705100000,-82.35680610000,"555","1821",Johnson City,08/01/1991,
"147631",1640219.00000000000,Buffalo View,Populated Place,TN,"47",Carter,"019",36.28621830000,-82.31708190000,"513","1683",Johnson City,08/01/1991,
"123581",1315439.00000000000,Lovelace,Populated Place,TN,"47",Greene,"059",36.40760120000,-82.65682100000,"412","1352",Lovelace,05/19/1980,
"110769",1280985.00000000000,Collierville,Populated Place,TN,"47",Shelby,"157",35.04203600000,-89.66452660000,"116","381",Collierville,05/19/1980,03/20/2008
"114753",1313542.00000000000,Mallory,Populated Place,TN,"47",Shelby,"157",35.09759100000,-90.06259170000,"79","259",Southwest Memphis,04/01/1990,
"150216",1647772.00000000000,Mount Lebanon,Populated Place,TN,"47",Tipton,"167",35.60702450000,-89.70730190000,"103","338",Covington,05/19/1980,
"112343",1284988.00000000000,Fruitland,Populated Place,TN,"47",Gibson,"053",35.89340230000,-88.93200780000,"113","371",Trenton,05/19/1980,
"118171",1304709.00000000000,Yorkville,Populated Place,TN,"47",Gibson,"053",36.09951340000,-89.11895680000,"118","387",Yorkville,05/19/1980,05/12/2008
"120092",1314912.00000000000,Crossroads,Populated Place,TN,"47",Wayne,"181",35.06286050000,-87.72780410000,"288","945",Whitten,05/19/1980,
"114264",1279351.00000000000,Camargo,Populated Place,TN,"47",Lincoln,"103",35.08230610000,-86.63582990000,"304","997",Taft,05/19/1980,
"113007",1276984.00000000000,Belvidere,Populated Place,TN,"47",Franklin,"051",35.12925090000,-86.18665320000,"301","988",Belvidere,05/19/1980,
"117584",1304029.00000000000,Taylors Crossroads,Populated Place,TN,"47",Overton,"133",36.51061940000,-85.25246090000,"305","1001",Dale Hollow Reservoir SE,05/19/1980,
"148713",1647397.00000000000,Town Creek,Populated Place,TN,"47",Claiborne,"025",36.52896880000,-83.73880400000,"373","1224",Middlesboro South,09/01/1989,
"112097",1284257.00000000000,Fincastle,Populated Place,TN,"47",Campbell,"013",36.40980110000,-84.04770060000,"343","1125",La Follette,05/19/1980,01/29/2011
"116256",1314458.00000000000,Victory,Populated Place,TN,"47",Campbell,"013",36.39091190000,-84.00880970000,"489","1604",La Follette,05/19/1980,
"112761",1291155.00000000000,Liberty Hill,Populated Place,TN,"47",Grainger,"057",36.31758400000,-83.61435040000,"383","1257",Dutch Valley,05/19/1980,
"113671",1292459.00000000000,Macon,Populated Place,TN,"47",Fayette,"047",35.15314410000,-89.48979840000,"123","404",Macon,05/19/1980,
"111679",1275029.00000000000,Woodbine,Populated Place,TN,"47",Davidson,"037",36.12033580000,-86.74333160000,"168","551",Antioch,05/19/1980,
"118002",1314551.00000000000,Young Bend,Populated Place,TN,"47",DeKalb,"041",35.92089780000,-85.72720490000,"310","1017",Sligo Bridge,05/19/1980,
"120925",1311013.00000000000,Tara Estates,Populated Place,TN,"47",Putnam,"141",36.17506070000,-85.57358870000,"307","1007",Cookeville West,09/01/1989,
"121420",1311258.00000000000,Swann,Populated Place,TN,"47",Jefferson,"089",36.00842600000,-83.36322090000,"341","1119",White Pine,10/01/1989,
"148642",1647135.00000000000,Clevenger,Populated Place,TN,"47",Cocke,"029",35.96898410000,-83.26377190000,"398","1306",Chestnut Hill,05/01/1989,
"149552",1647558.00000000000,Chestnut Grove,Populated Place,TN,"47",Sumner,"165",36.53587630000,-86.52943880000,"264","866",Portland,11/01/1989,
"114089",1297898.00000000000,Pleasant Hills,Populated Place,TN,"47",Maury,"119",35.59035030000,-87.10222920000,"212","696",Columbia,05/19/1980,
"125573",1312487.00000000000,Forest Home Farms,Populated Place,TN,"47",Williamson,"187",35.97089630000,-86.95000260000,"237","778",Leipers Fork,02/01/1990,
"127417",1312915.00000000000,Callender (historical),Populated Place,TN,"47",Williamson,"187",35.99311760000,-86.80222210000,"216","709",Franklin,02/01/1990,
"126166",1312548.00000000000,Poplar Hills,Populated Place,TN,"47",Williamson,"187",36.02922810000,-86.93750220000,"221","725",Bellevue,02/01/1990,
"129486",1313358.00000000000,Taylortown,Populated Place,TN,"47",Dickson,"043",36.12755870000,-87.20139590000,"238","781",Harpeth Valley,03/01/1990,
"147560",1652484.00000000000,Nashville,Populated Place,TN,"47",Davidson,"037",36.16588990000,-86.78444320000,"169","554",Nashville West,05/19/1980,04/17/2013
"112738",1290881.00000000000,Leatherwood,Populated Place,TN,"47",Wayne,"181",35.39424200000,-87.84780390000,"141","463",Leatherwood,05/19/1980,
"125648",1315776.00000000000,Pursley,Populated Place,TN,"47",Humphreys,"085",36.07200430000,-87.88030630000,"130","427",Johnsonville,05/19/1980,
"126189",1312576.00000000000,Wildwood Estates,Populated Place,TN,"47",Williamson,"187",36.04256070000,-86.85277840000,"192","630",Oak Hill,02/01/1990,
"129509",1313396.00000000000,Crieve Hall,Populated Place,TN,"47",Davidson,"037",36.07200390000,-86.75888770000,"184","604",Oak Hill,03/01/1990,
"127394",1312882.00000000000,Saint Johns,Populated Place,TN,"47",Wilson,"189",35.97422930000,-86.25471290000,"236","774",Lascassas,03/01/1990,
"128968",1313172.00000000000,Southern Meadows,Populated Place,TN,"47",Rutherford,"149",35.90923090000,-86.55721620000,"174","571",Smyrna,03/01/1990,
"150239",1648038.00000000000,Foote Homes,Populated Place,TN,"47",Shelby,"157",35.13286800000,-90.04314670000,"77","253",Northwest Memphis,11/01/1994,
"117361",1314494.00000000000,West Union,Populated Place,TN,"47",Weakley,"183",36.29200600000,-88.65061030000,"165","541",Dresden,05/19/1980,
"148247",1640416.00000000000,Ramblewood,Populated Place,TN,"47",Washington,"179",36.30177280000,-82.39986390000,"526","1726",Jonesborough,08/01/1991,
"116697",1328625.00000000000,Knob Creek Mill,Populated Place,TN,"47",Washington,"179",36.34899420000,-82.40430880000,"470","1542",Jonesborough,05/19/1980,
"115615",1307507.00000000000,Winchester,Populated Place,TN,"47",Johnson,"091",36.53205910000,-81.94651060000,"924","3031",Shady Valley,04/01/1989,
"111533",1283253.00000000000,Dyer,Populated Place,TN,"47",Gibson,"053",36.06673480000,-88.99395490000,"111","364",Dyer,05/19/1980,03/20/2008
"112074",1283986.00000000000,Fairview,Populated Place,TN,"47",Hamilton,"065",35.13451620000,-85.18662220000,"231","758",Daisy,05/19/1980,
"110328",1271842.00000000000,Summertown,Populated Place,TN,"47",Hamilton,"065",35.16840430000,-85.30245940000,"573","1880",Fairmount,05/19/1980,
"116943",1308324.00000000000,Mountainville (historical),Populated Place,TN,"47",Monroe,"123",35.56813580000,-84.14157830000,"248","814",Vonore,05/01/1989,
"120681",1315070.00000000000,Fort Loudon,Populated Place,TN,"47",Monroe,"123",35.59591200000,-84.20630390000,"253","830",Vonore,05/19/1980,
"118148",1304503.00000000000,Westwood Hills,Populated Place,TN,"47",Blount,"009",35.72341610000,-83.98795990000,"303","994",Blockhouse,05/19/1980,
"111656",1274557.00000000000,Wilder,Populated Place,TN,"47",Fentress,"049",36.26617780000,-85.09051490000,"465","1526",Wilder,05/19/1980,
"148665",1647222.00000000000,Tench,Populated Place,TN,"47",Fentress,"049",36.34590370000,-84.91800510000,"497","1631",Grimsley,07/01/1989,
"118935",1310393.00000000000,Smith Chapel,Populated Place,TN,"47",Macon,"111",36.54450020000,-85.83553490000,"280","919",Red Boiling Springs,07/01/1989,
"119599",1310508.00000000000,Ambro (historical),Populated Place,TN,"47",Grainger,"057",36.26091700000,-83.65462810000,"378","1240",Powder Springs,08/01/1989,
"117607",1304159.00000000000,Trenton,Populated Place,TN,"47",Gibson,"053",35.98062390000,-88.94145380000,"101","331",Trenton,05/19/1980,05/12/2008
"110746",1280553.00000000000,Churchton,Populated Place,TN,"47",Dyer,"045",36.11923610000,-89.17756870000,"103","338",Tatumville,05/19/1980,
"120902",1310975.00000000000,Poplar Estates,Populated Place,TN,"47",Putnam,"141",36.13339570000,-85.44164080000,"318","1043",Cookeville East,09/01/1989,
"123558",1311676.00000000000,Lowe Acres,Populated Place,TN,"47",Hamblen,"063",36.19620060000,-83.43600790000,"363","1191",Talbott,10/01/1989,
"118025",1314579.00000000000,Allingham,Populated Place,TN,"47",Roane,"145",36.02757780000,-84.34048240000,"243","797",Windrock,05/19/1980,
"114730",1313499.00000000000,Walton (historical),Populated Place,TN,"47",Davidson,"037",36.25560910000,-86.71388610000,"146","479",Goodlettsville,03/01/1990,
"122230",1311516.00000000000,Kingsbury,Populated Place,TN,"47",Montgomery,"125",36.49449340000,-87.34556390000,"135","443",Excell,11/01/1989,
"124886",1311973.00000000000,Beech Hill (historical),Populated Place,TN,"47",Jackson,"087",36.28200230000,-85.79998290000,"159","522",Granville,12/01/1989,
"115795",1314335.00000000000,Stegall,Populated Place,TN,"47",Henderson,"077",35.55701720000,-88.44421410000,"179","587",Life,05/19/1980,
"128530",1313134.00000000000,Old South Estates,Populated Place,TN,"47",Rutherford,"149",35.84034320000,-86.47499230000,"189","620",Murfreesboro,03/01/1990,
"128198",1313060.00000000000,Creekwood,Populated Place,TN,"47",Rutherford,"149",35.80478850000,-86.41027010000,"197","646",Murfreesboro,03/01/1990,
"123621",1315485.00000000000,McElroy,Populated Place,TN,"47",Van Buren,"175",35.79228930000,-85.56358890000,"276","906",Doyle,05/19/1980,
"114467",1305334.00000000000,Boggess Crossroad,Populated Place,TN,"47",Meigs,"121",35.60173940000,-84.67132750000,"240","787",Tranquillity,05/19/1980,
"110969",1281836.00000000000,Cumberland Homesteads,Populated Place,TN,"47",Cumberland,"035",35.90840230000,-84.94523030000,"533","1749",Dorton,05/19/1980,
"120716",1315114.00000000000,Gilreath Mill,Populated Place,TN,"47",Fentress,"049",36.55451200000,-85.03244970000,"257","843",Moodyville,05/19/1980,
"112807",1286186.00000000000,Greeneville,Populated Place,TN,"47",Greene,"059",36.16315750000,-82.83098610000,"465","1526",Greeneville,05/19/1980,03/20/2008
"117716",1309324.00000000000,Westgate,Populated Place,TN,"47",Greene,"059",36.16315700000,-82.85820890000,"446","1463",Greeneville,05/01/1989,
"113886",1296863.00000000000,Parkway Village,Populated Place,TN,"47",Shelby,"157",35.06425800000,-89.90619940000,"90","295",Southeast Memphis,05/19/1980,
"125542",1312442.00000000000,Pea Ridge,Populated Place,TN,"47",Clay,"027",36.59561720000,-85.44524450000,"320","1050",Dale Hollow Dam,01/01/1989,
"115463",1314314.00000000000,Southside,Populated Place,TN,"47",Hardin,"071",35.04564090000,-88.35170930000,"165","541",Counce,05/19/1980,
"117123",1303571.00000000000,Sherwood,Populated Place,TN,"47",Franklin,"051",35.07619380000,-85.92331210000,"204","669",Sinking Cove,05/19/1980,
"190960",2805207.00000000000,Rarity Bay,Populated Place,TN,"47",Monroe,"123",35.62721500000,-84.25994000000,"280","919",Loudon,01/28/2020,03/10/2020
"116791",1308059.00000000000,Cloyd Creek (historical),Populated Place,TN,"47",Blount,"009",35.69869090000,-84.13880080000,"316","1037",Meadow,05/01/1989,
"116388",1307963.00000000000,Bittle Heights,Populated Place,TN,"47",Blount,"009",35.77925000000,-83.94629210000,"292","958",Maryville,05/01/1989,
"121297",1315216.00000000000,Hematite,Populated Place,TN,"47",Montgomery,"125",36.45616160000,-87.44862190000,"122","400",Palmyra,05/19/1980,
"115546",1307268.00000000000,Inskip,Populated Place,TN,"47",Knox,"093",36.01313730000,-83.95851980000,"322","1056",Fountain City,05/19/1980,
"117384",1314520.00000000000,Windrock,Populated Place,TN,"47",Anderson,"001",36.08507820000,-84.33103890000,"313","1027",Windrock,05/19/1980,
"115214",1306415.00000000000,Edenwold,Populated Place,TN,"47",Davidson,"037",36.29005220000,-86.69360790000,"140","459",Goodlettsville,05/19/1980,
"120123",1314952.00000000000,Doddsville,Populated Place,TN,"47",Cheatham,"021",36.34227470000,-87.22917280000,"123","404",Cheatham Dam,05/19/1980,
"111965",1288890.00000000000,Hygeia Springs,Populated Place,TN,"47",Robertson,"147",36.41310380000,-86.79110860000,"245","804",Greenbrier,05/19/1980,03/20/2020
"112558",1276019.00000000000,Avondale Springs,Populated Place,TN,"47",Grainger,"057",36.31064320000,-83.46240110000,"337","1106",Avondale,05/19/1980,
"116104",1303054.00000000000,Seven (historical),Populated Place,TN,"47",Lawrence,"099",35.27174650000,-87.23890360000,"248","814",Campbellsville,08/01/1991,
"119399",1314850.00000000000,Claxton,Populated Place,TN,"47",McMinn,"107",35.30396200000,-84.64438050000,"251","823",Calhoun,05/19/1980,
"120278",1310828.00000000000,Smith,Populated Place,TN,"47",Henderson,"077",35.80923290000,-88.53977500000,"177","581",Cedar Grove,08/01/1989,
"119104",1314770.00000000000,Bunker Hill,Populated Place,TN,"47",Rutherford,"149",35.71006730000,-86.59943910000,"235","771",Rover,05/19/1980,
"111278",1273890.00000000000,Water Valley,Populated Place,TN,"47",Maury,"119",35.74118000000,-87.18945280000,"176","577",Williamsport,05/19/1980,
"111610",1283882.00000000000,Eureka,Populated Place,TN,"47",Roane,"145",35.84118400000,-84.67049490000,"234","768",Rockwood,05/19/1980,
"121059",1315147.00000000000,Grassy Fork,Populated Place,TN,"47",Cocke,"029",35.81732100000,-83.09126040000,"608","1995",Waterville,05/19/1980,
"117229",1308502.00000000000,Opossum (historical),Populated Place,TN,"47",Hawkins,"073",36.57509690000,-82.78321690000,"451","1480",Plum Grove,05/01/1989,
"113448",1277716.00000000000,Bloomington Heights,Populated Place,TN,"47",Sullivan,"163",36.56232310000,-82.54265140000,"397","1302",Kingsport,05/19/1980,
"114573",1299509.00000000000,Rivermont,Populated Place,TN,"47",Hamilton,"065",35.10146120000,-85.27245770000,"229","751",Chattanooga,05/19/1980,
"116233",1314433.00000000000,Union Grove,Populated Place,TN,"47",Blount,"009",35.58869140000,-84.13296680000,"261","856",Vonore,05/19/1980,
"116780",1308033.00000000000,Watershaw,Populated Place,TN,"47",Blount,"009",35.78896850000,-84.14435740000,"272","892",Concord,05/01/1989,
"117561",1303863.00000000000,Stony Point,Populated Place,TN,"47",Hawkins,"073",36.49009670000,-82.82210660000,"360","1181",Stony Point,05/19/1980,
"111573",1283531.00000000000,Edith,Populated Place,TN,"47",Lauderdale,"097",35.84840880000,-89.53313090000,"153","502",Ripley North,05/19/1980,
"115452",1314301.00000000000,Slick Rock,Populated Place,TN,"47",Scott,"151",36.30396760000,-84.50438350000,"367","1204",Robbins,05/19/1980,
"123266",1311639.00000000000,Gaby Hills,Populated Place,TN,"47",Hamblen,"063",36.25036990000,-83.29878240000,"381","1250",Bean Station,10/01/1989,
"114776",1313570.00000000000,Center Point (historical),Populated Place,TN,"47",Shelby,"157",35.11120120000,-89.65758140000,"93","305",Collierville,07/01/1990,
"126266",1315865.00000000000,Salem,Populated Place,TN,"47",Tipton,"167",35.43619450000,-89.73647000000,"123","404",Brighton,05/19/1980,
"121938",1311320.00000000000,Bradford,Populated Place,TN,"47",Haywood,"075",35.67313170000,-89.20951220000,"112","367",Jones,10/01/1989,
"125055",1315664.00000000000,Owl City,Populated Place,TN,"47",Haywood,"075",35.72701910000,-89.19201190000,"94","308",Jones,05/19/1980,
"118071",1314633.00000000000,Bates,Populated Place,TN,"47",Hickman,"081",35.91006470000,-87.37445700000,"258","846",Lyles,05/19/1980,
"125233",1315714.00000000000,Pine Orchard,Populated Place,TN,"47",Morgan,"129",35.96812920000,-84.65382880000,"421","1381",Cardiff,05/19/1980,
"121403",1311130.00000000000,Haleys Grove,Populated Place,TN,"47",Cumberland,"035",35.90979200000,-84.89161660000,"543","1781",Dorton,09/01/1989,
"115901",1302955.00000000000,Sparta Heights,Populated Place,TN,"47",Cumberland,"035",35.95840070000,-85.05551430000,"549","1801",Crossville,08/01/1991,
"112452",1285768.00000000000,Graball,Populated Place,TN,"47",Sumner,"165",36.48254410000,-86.43804840000,"284","932",Gallatin,05/19/1980,01/29/2011
"114905",1295394.00000000000,Neptune,Populated Place,TN,"47",Cheatham,"021",36.34977430000,-87.20472780000,"187","614",Cheatham Dam,05/19/1980,
"113840",1287891.00000000000,Hinkle,Populated Place,TN,"47",Hardin,"071",35.40785410000,-88.30031720000,"148","486",Sardis,05/19/1980,
"125579",1312494.00000000000,Grassland,Populated Place,TN,"47",Williamson,"187",35.99867330000,-86.88333470000,"190","623",Leipers Fork,02/01/1990,
"125828",1312522.00000000000,Lake Road,Populated Place,TN,"47",Williamson,"187",35.98395180000,-87.12778430000,"267","876",Craigfield,02/01/1990,
"118509",1314708.00000000000,Bluhmtown,Populated Place,TN,"47",DeKalb,"041",35.90395360000,-85.87970830000,"336","1102",Gassaway,05/19/1980,
"120919",1311001.00000000000,Southtown Village,Populated Place,TN,"47",Putnam,"141",36.11617320000,-85.50358710000,"315","1033",Burgess Falls,09/01/1989,
"111184",1269815.00000000000,Morristown,Populated Place,TN,"47",Hamblen,"063",36.21398140000,-83.29489220000,"395","1296",Morristown,05/19/1980,03/20/2008
"123086",1315388.00000000000,Liberty,Populated Place,TN,"47",Sumner,"165",36.56559890000,-86.32026810000,"221","725",Turners Station,05/19/1980,
"125247",1315729.00000000000,Pleasant Garden,Populated Place,TN,"47",Unicoi,"171",36.13399890000,-82.31068950000,"1475","4839",Unicoi,05/19/1980,
"111172",1269501.00000000000,Crockett Mills,Populated Place,TN,"47",Crockett,"033",35.86757240000,-89.16923460000,"106","348",Maury City,05/19/1980,
"119090",1314752.00000000000,Bruton Branch,Populated Place,TN,"47",Hardin,"071",35.07591740000,-88.18142640000,"135","443",Pickwick,05/19/1980,
"126907",1312765.00000000000,Quail Hollow,Populated Place,TN,"47",Hamilton,"065",35.12451660000,-85.30995900000,"216","709",Chattanooga,02/01/1990,
"124500",1315553.00000000000,Mount Olive,Populated Place,TN,"47",Marion,"115",35.20174160000,-85.54691080000,"632","2073",Whitwell,05/19/1980,
